Application ID,Campus Applied,Course,Exam Venue,Date,Time,,
90229510,MAIN,BSELEXT,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
23949176,MAIN,BSELEXT,Bohol Island State University - BINGAG-DAUIS Campus,,,,
91206198,MAIN,BSIT-RAC,Bohol Island State University - BINGAG-DAUIS Campus,,,,
79697253,MAIN,BSME,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
81297404,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
35198947,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
69776604,MAIN,BSME,Bohol Island State University - BALILIHAN Campus,"Mar 5, 2025",8:30 am -11:30 am,,
65754361,MAIN,BSME,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
78307120,MAIN,BSME,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
49636674,MAIN,BSME,Bohol Island State University - CANDIJAY Campus,"Mar 11, 2025",1:30 pm - 4:30 pm,,
39201591,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
66010554,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
54749606,MAIN,BSME,Bohol Island State University - BILAR Campus,"Feb 15, 2025",8:30 am -11:30 am,,
48465848,MAIN,BSME,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
83426912,CANDIJAY,BSOA,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
74732417,CANDIJAY,BSOA,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
52678442,CANDIJAY,BSOA,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
11073472,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
94901972,BALILIHAN,BSCRIM,Bohol Island State University - CALAPE Campus,"Feb 28, 2025",8:30 am -11:30 am,,
11592446,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
14866093,BALILIHAN,BSELEXT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
15333735,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
54561603,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
60085044,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
25029171,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
57182722,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
18579285,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
79305302,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
95364296,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
77802409,BALILIHAN,BSCRIM,Bohol Island State University - BILAR Campus,"Feb 1, 2025",8:30 am -11:30 am,,
85919261,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
99084251,BALILIHAN,BSCRIM,Bohol Island State University - CALAPE Campus,"Feb 28, 2025",8:30 am -11:30 am,,
85008467,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
58028810,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
25416499,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
92092598,BALILIHAN,BSCRIM,Bohol Island State University - BILAR Campus,"Feb 1, 2025",8:30 am -11:30 am,,
24718576,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
21138932,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
72372384,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
99823400,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
47662721,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
29127666,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
45601528,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
72887338,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
47516347,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
47096455,CANDIJAY,BSHM,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
42907610,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
54134454,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
39095019,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
26575426,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
66195922,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
85618280,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
39376032,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
13217912,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
34793027,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
60916278,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
15194195,MAIN,BSARCH,Bohol Island State University - CALAPE Campus,,,,
94587247,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
78043635,MAIN,BSARCH,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",8:30 am -11:30 am,,
65911168,MAIN,BSARCH,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
95289672,MAIN,BSARCH,Bohol Island State University - BALILIHAN Campus,"Mar 5, 2025",8:30 am -11:30 am,,
39433934,MAIN,BSARCH,Bohol Island State University - BILAR Campus,"Feb 15, 2025",8:30 am -11:30 am,,
19312915,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
43160845,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
20840999,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
69008645,MAIN,BSARCH,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",1:30 pm - 4:30 pm,,
38570620,CANDIJAY,BSED-ENGLISH,Bohol Island State University - CANDIJAY Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
74139278,CANDIJAY,BSED-FILIPINO,Bohol Island State University - CANDIJAY Campus,"Feb 19, 2025",8:30 am -11:30 am,,
81050712,CANDIJAY,BSED-FILIPINO,Bohol Island State University - CANDIJAY Campus,"Feb 19, 2025",8:30 am -11:30 am,,
39585826,CANDIJAY,BSED-MATH,Bohol Island State University - CANDIJAY Campus,"Feb 19, 2025",8:30 am -11:30 am,,
67658577,CANDIJAY,BSED-MATH,Bohol Island State University - CANDIJAY Campus,"Feb 19, 2025",8:30 am -11:30 am,,
30698236,CANDIJAY,BSED-SCIENCE,Bohol Island State University - CANDIJAY Campus,"Feb 19, 2025",8:30 am -11:30 am,,
36513848,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
27926587,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
26320002,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
94506913,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
57847426,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
77907484,MAIN,BSARCH,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",8:30 am -11:30 am,,
22823950,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
17279461,MAIN,BSARCH,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",1:30 pm - 4:30 pm,,
25151035,MAIN,BSARCH,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
14974389,MAIN,BSARCH,Bohol Island State University - BALILIHAN Campus,"Mar 5, 2025",8:30 am -11:30 am,,
72638478,MAIN,BSARCH,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",8:30 am -11:30 am,,
87695918,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
17184965,MAIN,BSARCH,Bohol Island State University - CANDIJAY Campus,"Mar 11, 2025",8:30 am -11:30 am,,
23986561,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
43198024,MAIN,BSARCH,Bohol Island State University - BILAR Campus,"Feb 15, 2025",8:30 am -11:30 am,,
54586201,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
63023758,BALILIHAN,BSIT-FPST,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
43923919,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
50895410,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
93439645,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
90582234,MAIN,BSARCH,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
43374341,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
93680533,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
53800888,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
16952935,MAIN,BSARCH,Bohol Island State University - BALILIHAN Campus,"Mar 5, 2025",8:30 am -11:30 am,,
71775495,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
93114729,BALILIHAN,BSIT,Bohol Island State University - BILAR Campus,"Feb 1, 2025",8:30 am -11:30 am,,
27922347,BALILIHAN,BSELEXT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
59543292,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
66971416,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
32649579,MAIN,BSEE,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",8:30 am -11:30 am,,
61561077,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
79116886,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
81857565,BALILIHAN,BSCRIM,Bohol Island State University - BINGAG-DAUIS Campus,,,,
36479046,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
37287443,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
78409245,MAIN,BSME,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",8:30 am -11:30 am,,
92794973,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
89205564,MAIN,BSME,Bohol Island State University - CLARIN Campus,,,,
44951551,MAIN,BSME,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",1:30 pm - 4:30 pm,,
67857026,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
26327773,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
13333199,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
43857661,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
96203335,MAIN,BSME,Bohol Island State University - CLARIN Campus,,,,
85513203,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
66366461,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
79349400,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
97776921,MAIN,BSME,Bohol Island State University - CALAPE Campus,,,,
98897528,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
38054200,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
19541871,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
44158252,MAIN,BSME,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",1:30 pm - 4:30 pm,,
42785112,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
51081496,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
37592192,MAIN,BSME,Bohol Island State University - CANDIJAY Campus,"Mar 11, 2025",1:30 pm - 4:30 pm,,
43347989,MAIN,BSME,Bohol Island State University - CLARIN Campus,,,,
74553493,BALILIHAN,BSCRIM,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
15828860,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
59733027,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
96498514,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
81252244,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
79621572,BALILIHAN,BSCRIM,Bohol Island State University - BINGAG-DAUIS Campus,,,,
50259101,BALILIHAN,BSCRIM,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
84978214,BALILIHAN,BSCRIM,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
10316270,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
25191168,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
16022564,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
20895620,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
34414652,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
43163978,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
48691088,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
16976829,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
17681054,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
42231412,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
56237538,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
21331082,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
62281030,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
41193346,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
40838498,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
26066488,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
89695608,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
56922939,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
40919960,MAIN,BSARCH,Bohol Island State University - CLARIN Campus,,,,
69583864,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
52815752,BALILIHAN,BSCRIM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",1:30 pm - 4:30 pm,,
76427963,BALILIHAN,BSCRIM,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
29113971,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
89361775,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
36707645,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
95838811,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
40944721,BALILIHAN,BSCRIM,Bohol Island State University - BINGAG-DAUIS Campus,,,,
72708402,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
46209894,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
18392239,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
65237936,BALILIHAN,BSCRIM,Bohol Island State University - BINGAG-DAUIS Campus,,,,
87742232,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
51756580,MAIN,BSARCH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 20, 2025",8:30 am -11:30 am,,
71046428,MAIN,BSARCH,Bohol Island State University - CLARIN Campus,,,,
33434682,MAIN,BSARCH,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",8:30 am -11:30 am,,
85592788,BALILIHAN,BSIT,Bohol Island State University - CANDIJAY Campus,"Feb 25, 2025",8:30 am -11:30 am,,
89076773,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
59719799,BALILIHAN,BSIT,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
47652830,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
64414576,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
58329045,BALILIHAN,BSIT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
71215782,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 19, 2025",8:30 am -11:30 am,,
96723313,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 19, 2025",8:30 am -11:30 am,,
19656515,MAIN,BSENTREP,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",8:30 am -11:30 am,,
65999321,CLARIN,BEED,Bohol Island State University - CLARIN Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
75928238,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 30, 2025",8:30 am -11:30 am,,
68826430,CLARIN,BEED,Bohol Island State University - CLARIN Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
67672931,MAIN,BSTM,Bohol Island State University - CANDIJAY Campus,"Mar 19, 2025",8:30 am -11:30 am,,
47605232,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 30, 2025",8:30 am -11:30 am,,
56280383,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 30, 2025",8:30 am -11:30 am,,
52528905,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 30, 2025",8:30 am -11:30 am,,
88491028,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 30, 2025",8:30 am -11:30 am,,
55729177,MAIN,BSTM,Bohol Island State University - BILAR Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
47121773,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Feb 14, 2025",1:30 pm - 4:30 pm,,
97458423,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 17, 2025",1:30 pm - 4:30 pm,,
15786134,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Feb 14, 2025",1:30 pm - 4:30 pm,,
25132012,CALAPE,MIDWIFERY,Bohol Island State University - BALILIHAN Campus,"Mar 19, 2025",1:30 pm - 4:30 pm,,
45022291,MAIN,BSTM,Bohol Island State University - CLARIN Campus,,,,
75384133,CALAPE,MIDWIFERY,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
82282573,CALAPE,MIDWIFERY,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
32437925,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Feb 14, 2025",1:30 pm - 4:30 pm,,
78436336,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Feb 14, 2025",1:30 pm - 4:30 pm,,
59551583,CALAPE,MIDWIFERY,Bohol Island State University - BILAR Campus,"Feb 1, 2025",8:30 am -11:30 am,,
85393077,MAIN,BSTM,Bohol Island State University - CLARIN Campus,,,,
84963999,CALAPE,MIDWIFERY,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
50521779,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 30, 2025",8:30 am -11:30 am,,
40155583,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Feb 14, 2025",1:30 pm - 4:30 pm,,
32604691,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Feb 14, 2025",1:30 pm - 4:30 pm,,
17327768,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 30, 2025",8:30 am -11:30 am,,
22720396,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Feb 14, 2025",1:30 pm - 4:30 pm,,
69081275,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 30, 2025",8:30 am -11:30 am,,
27777107,CALAPE,MIDWIFERY,Bohol Island State University - CALAPE Campus,"Feb 14, 2025",1:30 pm - 4:30 pm,,
68370920,MAIN,BSTM,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
11197860,MAIN,BSTM,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
54704738,MAIN,BTLEd-HE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
46654454,MAIN,BTLEd-HE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
62947034,MAIN,BTLEd-HE,Bohol Island State University - BILAR Campus,,,,
43943012,MAIN,BTVTEd-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",1:30 pm - 4:30 pm,,
30120882,MAIN,BTVTEd-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",1:30 pm - 4:30 pm,,
24936902,MAIN,BTVTEd-BCW,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
65974156,MAIN,BTVTEd-BCW,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
79929094,MAIN,BTVTEd-CCT,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
59579890,BALILIHAN,BSELECT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
62328442,BALILIHAN,BSELECT,Bohol Island State University - BALILIHAN Campus,"Feb 26, 2025",8:30 am -11:30 am,,
84077941,MAIN,BTVTEd-HRS,Bohol Island State University - CANDIJAY Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
69520670,MAIN,BTVTEd-GFD,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
